0.17,2020-05-15 00:06:10
3.2,2020-05-15 00:16:11
1.03,2020-05-15 00:26:11
0.26,2020-05-15 00:36:11
1.35,2020-05-15 00:46:11
0.02,2020-05-15 00:56:11
0.31,2020-05-15 01:06:12
1.0,2020-05-15 01:16:12
0.14,2020-05-15 01:26:12
0.13,2020-05-15 01:36:12
0.26,2020-05-15 01:46:13
0.14,2020-05-15 01:56:13
0.1,2020-05-15 02:06:13
0.02,2020-05-15 02:16:13
0.39,2020-05-15 02:26:13
0.04,2020-05-15 02:56:14
0.42,2020-05-15 03:16:14
2.04,2020-05-15 03:26:15
0.1,2020-05-15 03:46:15
0.02,2020-05-15 03:56:16
0.35,2020-05-15 04:06:16
0.04,2020-05-15 04:26:16
0.01,2020-05-15 06:41:08
0.02,2020-05-15 07:11:09
0.04,2020-05-15 07:21:09
0.08,2020-05-15 07:31:10
0.02,2020-05-15 07:51:10
0.1,2020-05-15 08:01:10
0.02,2020-05-15 08:21:11
0.27,2020-05-15 08:41:11
0.0,2020-05-15 09:11:12
0.0,2020-05-15 09:31:13
0.15,2020-05-15 09:41:13
9.49,2020-05-15 09:51:13
0.41,2020-05-15 10:11:14
0.08,2020-05-15 10:21:14
0.01,2020-05-15 10:31:14
0.75,2020-05-15 10:41:14
1.03,2020-05-15 10:51:15
0.0,2020-05-15 11:01:15
0.32,2020-05-15 11:21:16
0.07,2020-05-15 11:31:17
0.01,2020-05-15 11:51:18
0.0,2020-05-15 12:01:18
0.16,2020-05-15 12:11:18
0.1,2020-05-15 12:21:18
0.01,2020-05-15 12:31:19
1.43,2020-05-15 12:41:19
0.05,2020-05-15 12:51:19
0.5,2020-05-15 13:11:20
0.1,2020-05-15 13:41:21
0.08,2020-05-15 14:01:21
2.35,2020-05-15 14:11:22
0.1,2020-05-15 14:21:22
0.52,2020-05-15 14:31:23
2.02,2020-05-15 14:41:23
0.83,2020-05-15 14:51:24
1.98,2020-05-15 15:01:24
0.96,2020-05-15 15:11:25
1.19,2020-05-15 15:21:26
0.2,2020-05-15 15:31:26
0.01,2020-05-15 15:41:27
0.18,2020-05-15 15:51:27
0.76,2020-05-15 16:11:28
0.21,2020-05-15 16:21:29
0.62,2020-05-15 16:31:29
4.39,2020-05-15 16:41:30
2.08,2020-05-15 16:51:30
0.07,2020-05-15 17:01:31
0.12,2020-05-15 17:11:31
0.12,2020-05-15 17:21:31
0.35,2020-05-15 17:31:32
0.37,2020-05-15 17:41:32
1.11,2020-05-15 17:51:33
2.99,2020-05-15 18:01:33
1.65,2020-05-15 18:11:33
2.45,2020-05-15 18:21:33
1.2,2020-05-15 18:31:34
0.02,2020-05-15 18:41:34
2.08,2020-05-15 18:51:34
0.09,2020-05-15 19:01:35
0.1,2020-05-15 19:11:35
0.77,2020-05-15 19:21:35
0.92,2020-05-15 19:31:35
0.01,2020-05-15 19:41:36
0.69,2020-05-15 19:51:36
0.0,2020-05-15 20:01:36
0.6,2020-05-15 20:11:36
0.22,2020-05-15 20:21:36
3.9,2020-05-15 20:31:36
0.53,2020-05-15 20:41:37
0.03,2020-05-15 20:51:37
0.43,2020-05-15 21:01:37
0.34,2020-05-15 21:11:38
0.31,2020-05-15 21:21:38
4.29,2020-05-15 21:31:38
2.51,2020-05-15 21:41:38
0.08,2020-05-15 22:01:39
1.03,2020-05-15 22:11:39
0.34,2020-05-15 22:21:39
0.54,2020-05-15 22:31:39
0.13,2020-05-15 22:41:40
1.27,2020-05-15 22:51:40
1.44,2020-05-15 23:01:41
0.17,2020-05-15 23:11:41
0.11,2020-05-15 23:21:41
0.14,2020-05-15 23:31:42
0.07,2020-05-15 23:41:42
0.22,2020-05-15 23:51:42
