1694944,2020-04-11 00:09:43
1695711,2020-04-11 00:19:43
1695711,2020-04-11 00:29:43
1696244,2020-04-11 00:39:43
1696244,2020-04-11 00:49:44
1696284,2020-04-11 00:59:44
1696288,2020-04-11 01:09:44
1696860,2020-04-11 01:19:44
1696860,2020-04-11 01:29:44
1697212,2020-04-11 01:39:44
1697295,2020-04-11 01:49:45
1697356,2020-04-11 01:59:45
1697364,2020-04-11 02:09:45
1697533,2020-04-11 02:19:45
1697533,2020-04-11 02:29:45
1697533,2020-04-11 02:39:46
1697802,2020-04-11 02:49:46
1697802,2020-04-11 02:59:46
1697802,2020-04-11 03:09:46
1698323,2020-04-11 03:19:46
1698881,2020-04-11 03:29:47
1698881,2020-04-11 03:39:47
1699561,2020-04-11 03:49:47
1699565,2020-04-11 03:59:47
1699628,2020-04-11 04:09:47
1699630,2020-04-11 04:19:48
1699631,2020-04-11 04:29:48
1699631,2020-04-11 04:39:48
1699631,2020-04-11 04:49:48
1699631,2020-04-11 04:59:48
1699631,2020-04-11 05:09:48
1699631,2020-04-11 05:19:49
1699631,2020-04-11 05:29:49
1699631,2020-04-11 05:39:49
1699631,2020-04-11 05:49:49
1699632,2020-04-11 05:59:49
1699632,2020-04-11 06:09:50
1699632,2020-04-11 06:19:50
1699632,2020-04-11 06:29:50
1699632,2020-04-11 06:39:50
1699632,2020-04-11 06:49:51
1699632,2020-04-11 06:59:51
1699676,2020-04-11 07:09:51
1699676,2020-04-11 07:19:51
1699815,2020-04-11 07:29:51
1699815,2020-04-11 07:39:52
1699856,2020-04-11 07:49:52
1699977,2020-04-11 07:59:52
1700007,2020-04-11 08:09:52
1700007,2020-04-11 08:19:52
1700007,2020-04-11 08:29:53
1700378,2020-04-11 08:39:53
1700388,2020-04-11 08:49:53
1700416,2020-04-11 08:59:53
1700435,2020-04-11 09:09:54
1700770,2020-04-11 09:19:54
1700770,2020-04-11 09:29:54
1700816,2020-04-11 09:39:54
1700870,2020-04-11 09:49:54
1700951,2020-04-11 09:59:55
1701335,2020-04-11 10:09:55
1703018,2020-04-11 10:19:55
1703147,2020-04-11 10:29:55
1703158,2020-04-11 10:39:56
1703816,2020-04-11 10:49:56
1703890,2020-04-11 10:59:56
1705732,2020-04-11 11:09:56
1705766,2020-04-11 11:19:56
1705845,2020-04-11 11:29:56
1709593,2020-04-11 11:39:57
1709593,2020-04-11 11:49:57
1710135,2020-04-11 11:59:57
1710135,2020-04-11 12:09:57
1710148,2020-04-11 12:19:57
1710148,2020-04-11 12:29:58
1710172,2020-04-11 12:39:58
1710324,2020-04-11 12:49:58
1710338,2020-04-11 12:59:58
1710581,2020-04-11 13:09:59
1710798,2020-04-11 13:19:59
1710799,2020-04-11 13:29:59
1712654,2020-04-11 13:39:59
1712655,2020-04-11 13:49:59
1714014,2020-04-11 14:00:00
1714556,2020-04-11 14:10:00
1715058,2020-04-11 14:20:00
1715580,2020-04-11 14:30:01
1715580,2020-04-11 14:40:01
1716330,2020-04-11 14:50:01
1716372,2020-04-11 15:00:02
1716387,2020-04-11 15:10:02
1717059,2020-04-11 15:20:02
1722306,2020-04-11 15:30:03
1722306,2020-04-11 15:40:03
1722429,2020-04-11 15:50:03
1722514,2020-04-11 16:00:04
1722850,2020-04-11 16:10:04
1723711,2020-04-11 16:20:04
1725126,2020-04-11 16:30:04
1725126,2020-04-11 16:40:05
1725274,2020-04-11 16:50:05
1725846,2020-04-11 17:00:05
1726977,2020-04-11 17:10:05
1727110,2020-04-11 17:20:05
1727171,2020-04-11 17:30:06
1727506,2020-04-11 17:40:06
1727602,2020-04-11 17:50:06
1727603,2020-04-11 18:00:06
1732314,2020-04-11 18:10:07
1733821,2020-04-11 18:20:07
1735486,2020-04-11 18:30:07
1735719,2020-04-11 18:40:07
1736462,2020-04-11 18:50:08
1741621,2020-04-11 19:00:08
1741818,2020-04-11 19:10:08
1754267,2020-04-11 19:20:08
1755402,2020-04-11 19:30:08
1760584,2020-04-11 19:40:09
1760853,2020-04-11 19:50:09
1760971,2020-04-11 20:00:09
1760995,2020-04-11 20:10:09
1761286,2020-04-11 20:20:10
1762703,2020-04-11 20:30:10
1763328,2020-04-11 20:40:10
1763570,2020-04-11 20:50:10
1763578,2020-04-11 21:00:10
1765500,2020-04-11 21:10:11
1765500,2020-04-11 21:20:11
1765500,2020-04-11 21:30:11
1765524,2020-04-11 21:40:11
1766855,2020-04-11 21:50:12
1767609,2020-04-11 22:00:12
1768019,2020-04-11 22:10:12
1770047,2020-04-11 22:20:12
1771459,2020-04-11 22:30:13
1771459,2020-04-11 22:40:13
1771536,2020-04-11 22:50:13
1771546,2020-04-11 23:00:13
1771551,2020-04-11 23:10:13
1771558,2020-04-11 23:20:14
1771756,2020-04-11 23:30:14
1773107,2020-04-11 23:40:15
1773112,2020-04-11 23:50:15
