0.97,2020-04-10 00:09:06
1.4,2020-04-10 00:19:06
0.01,2020-04-10 00:29:06
0.04,2020-04-10 00:39:06
0.57,2020-04-10 00:49:06
0.4,2020-04-10 00:59:07
0.11,2020-04-10 01:09:07
0.05,2020-04-10 01:19:07
0.2,2020-04-10 01:29:07
0.88,2020-04-10 01:39:08
0.35,2020-04-10 01:49:08
0.87,2020-04-10 01:59:08
0.23,2020-04-10 02:09:08
0.16,2020-04-10 02:29:09
0.18,2020-04-10 02:39:09
0.26,2020-04-10 02:49:09
0.0,2020-04-10 03:09:10
0.0,2020-04-10 03:19:10
0.18,2020-04-10 03:29:10
0.06,2020-04-10 03:39:10
0.01,2020-04-10 04:49:13
0.0,2020-04-10 04:59:13
0.12,2020-04-10 05:09:14
0.15,2020-04-10 05:19:14
0.36,2020-04-10 05:29:15
0.18,2020-04-10 05:39:15
0.01,2020-04-10 06:29:16
0.1,2020-04-10 06:39:17
0.04,2020-04-10 06:49:17
0.04,2020-04-10 06:59:17
0.03,2020-04-10 07:09:17
0.25,2020-04-10 07:19:18
0.01,2020-04-10 08:09:19
0.02,2020-04-10 08:19:19
0.02,2020-04-10 08:29:19
0.26,2020-04-10 08:39:19
0.01,2020-04-10 08:49:20
0.02,2020-04-10 08:59:20
0.01,2020-04-10 09:09:20
0.0,2020-04-10 09:19:20
0.05,2020-04-10 09:29:21
1.5,2020-04-10 09:39:21
0.13,2020-04-10 10:09:22
0.0,2020-04-10 10:39:23
0.16,2020-04-10 10:49:23
0.18,2020-04-10 10:59:23
1.44,2020-04-10 11:09:23
0.01,2020-04-10 11:19:24
0.22,2020-04-10 11:29:24
3.37,2020-04-10 11:39:24
0.03,2020-04-10 11:49:24
0.25,2020-04-10 12:09:25
0.0,2020-04-10 12:29:26
0.15,2020-04-10 12:39:26
0.0,2020-04-10 12:49:27
0.01,2020-04-10 12:59:27
0.03,2020-04-10 13:09:27
2.06,2020-04-10 13:19:28
0.01,2020-04-10 13:29:28
0.0,2020-04-10 13:39:28
0.82,2020-04-10 13:59:28
0.47,2020-04-10 14:09:29
0.27,2020-04-10 14:19:29
1.18,2020-04-10 14:29:29
0.22,2020-04-10 14:49:29
0.02,2020-04-10 14:59:30
0.0,2020-04-10 15:09:30
0.23,2020-04-10 15:19:30
0.03,2020-04-10 15:39:30
0.86,2020-04-10 15:49:31
0.03,2020-04-10 16:09:31
0.13,2020-04-10 16:19:31
1.56,2020-04-10 16:29:31
0.74,2020-04-10 16:39:32
5.05,2020-04-10 16:49:32
0.35,2020-04-10 16:59:32
0.03,2020-04-10 17:09:32
0.24,2020-04-10 17:19:32
0.42,2020-04-10 17:29:33
0.04,2020-04-10 17:39:33
1.99,2020-04-10 18:09:34
1.3,2020-04-10 18:19:34
6.55,2020-04-10 18:29:34
0.22,2020-04-10 18:39:34
3.96,2020-04-10 18:49:35
0.01,2020-04-10 18:59:35
0.24,2020-04-10 19:09:35
11.62,2020-04-10 19:19:35
0.12,2020-04-10 19:29:35
6.52,2020-04-10 19:39:36
0.13,2020-04-10 19:49:36
0.23,2020-04-10 19:59:36
1.04,2020-04-10 20:09:36
0.55,2020-04-10 20:19:37
0.08,2020-04-10 20:29:37
0.01,2020-04-10 20:39:37
0.3,2020-04-10 20:49:38
1.9,2020-04-10 20:59:38
0.49,2020-04-10 21:09:38
0.71,2020-04-10 21:29:39
0.34,2020-04-10 21:39:39
1.49,2020-04-10 21:49:39
0.23,2020-04-10 21:59:39
0.16,2020-04-10 22:19:40
0.06,2020-04-10 22:29:40
0.74,2020-04-10 22:39:41
1.76,2020-04-10 22:49:41
0.18,2020-04-10 22:59:41
0.13,2020-04-10 23:29:42
0.04,2020-04-10 23:39:42
0.9,2020-04-10 23:49:42
2.56,2020-04-10 23:59:43
